Mean,Median,MAD,Standard Deviation,RMS,Shape Factor,Crest Factor,Entropy,Skewness,Kurtosis,Gradient Mean,Gradient Std Dev,Rolling Median Mean,Rolling MAD Mean,Spectral Centroid,Spectral Entropy,Peak Frequency,Spectral Flatness,Spectral Spread,Spectral Roll-off,Low Band Energy,Mid Band Energy,High Band Energy,Spectral Crest,Spectral Flux,Spectral Kurtosis,Spectral Skewness,Spectral Slope,Datetime,Size,No,Label
4.2785809952386e-07,-8.156978490846692e-05,0.030433306930132912,0.048267139640081724,0.048267139641978075,1.3221159036215497,13.687895924849355,-64.74250507797915,0.2967458438828611,11.52035544705898,-6.046254562067146e-07,0.04035005001970841,-6.979075292574158e-05,0.030709042131247727,24.096380909034263,13.036583448070516,33.31796908239966,0.39167755771486795,11.308878377609327,38.370443908665436,2545.665630980975,42827.101421957566,19260.541017253978,100.74736590339509,610043.067629533,1600.0289341156395,26.23373996840822,-0.019840354979340998,20240924101639,1505,XXX0007,1
1.8628527198533758e-06,0.00010984727594192035,0.03447263436180936,0.050666791151096104,0.05066679118534161,1.2480089754841368,4.967076557022428,-157.304153997144,0.023982250304714868,2.95365536498841,3.431478852691293e-07,0.043470042468364334,1.0579091877271926e-05,0.03473050133406105,26.106202769220374,13.010658406277022,33.31796908239966,0.4498669510078902,11.28049255566658,39.55821869238406,1937.4860299469508,39613.93395715197,23448.143778189034,96.88417934806115,637390.6085840018,1115.0125810534998,22.06701147853303,0.02451326469643448,20240924103805,1505,XXX0007,1
4.056001877622645e-06,0.00015561030770373796,0.034159318697081754,0.050797369604934084,0.05079736976686325,1.2530933872717633,6.085749883828779,-139.60000446437024,0.0090704521162743,3.0655318602583805,1.489282797073224e-06,0.04412868417251652,0.00021641257732279206,0.03463705180544133,25.944198753970273,12.965810481543606,33.31796908239966,0.4913468718482931,11.302885516308343,39.419940433981,2109.3990024134855,37938.089279412976,22244.64531607764,99.16598753001185,573431.8449427424,945.5377765204096,20.0876389643995,0.02005726958546483,20240924104823,1505,XXX0007,1
-1.6488575747120704e-06,4.299272230260374e-05,0.03154036982218082,0.04788775522743478,0.04788775525582128,1.2666432762189095,9.525097550990267,-96.21568487246688,0.05474516354455531,3.9668614822107524,-1.5457157204232973e-07,0.03981764371200112,0.0001209689728088136,0.032012627002898156,25.81164403159709,13.033801395550132,33.31796908239966,0.4369906552879294,11.446763510632179,39.636221812508865,1859.7850369229022,39857.866076383725,22737.796665470487,96.80111914464374,576173.444018851,1393.5733751750242,23.749458932047155,0.017845688699366983,20240924120251,1505,XXX0008,1
5.928845091256238e-07,-0.0001449659748177807,0.035533262866278684,0.05290006377304552,0.05290006377636794,1.2586690553552329,6.4565939813043585,-102.56412129594716,0.03187893861586019,3.2914067814295307,3.283014689682848e-07,0.044706052455306775,-0.0001643325743393486,0.03593402526805996,26.530466382910703,12.991055479798199,33.31796908239966,0.38907281586814846,11.33470195496307,39.70358814352574,1711.3013253401348,37250.19971356024,26565.05832129512,93.21459831423714,619824.2261277146,913.2565973938616,21.373058035833324,0.034174680071116854,20240924134419,1505,XXX0009,1
-1.774810994233608e-06,-0.00010503931086650996,0.03299655566532668,0.04919088251586002,0.04919088254787768,1.2563058316566924,5.3757708529789365,-155.0382672604382,0.012312124374381176,3.0563154294051085,2.358213192481865e-06,0.04100323274749651,-0.00010698290995425822,0.033403679810611736,26.752928310512083,12.98056952588859,33.31796908239966,0.44402065435313637,11.507508158203837,40.490710537512406,1577.7985735627126,34959.02086993985,25583.14165402711,101.60757023320429,583223.9758819465,1186.7337903733517,22.109580570091204,0.03710178930358234,20240924142604,1505,XXX0009,1
-1.550224872595331e-06,0.00025879676076938753,0.029162725270446672,0.046222171590825346,0.046222171616821496,1.3146844330268221,15.999647630274072,-61.95638540477977,0.34255024635000436,11.686068575064747,-1.188861667091318e-06,0.03825610697144565,0.00040616082768173524,0.029510958443123365,25.47535580033979,13.084817185352467,33.31796908239966,0.4602442430774784,11.617030199050456,39.28875336831655,2302.4626598195896,39060.414023957186,22415.076946520367,94.15513058708491,506402.27704650746,1483.3250666086012,25.315758092534413,0.010357777036584581,20240924153623,1505,XXX0010,1
-5.63365831811781e-07,-0.0003144411529438418,0.034407299896712165,0.05192450904683419,0.05192450904989036,1.2638044075468544,6.336524685667147,-114.52689684762704,0.06393074114991279,3.4493506123127355,-1.758324927439066e-07,0.04272599383354213,-0.0002733294489623062,0.034789692641128786,26.371277960684303,13.038408139547158,33.31796908239966,0.3885447236063658,11.544127033033046,40.309885122677635,2242.0388799958187,42748.61172795316,26415.757427495282,85.70461165605117,637187.450168369,985.8180473137597,19.27759123916942,0.03337215937626688,20240924160212,1505,XXX0011,1
5.003621115128394e-07,-3.8094157766645036e-05,0.036858837397502425,0.05528605203231701,0.05528605203458126,1.2580962959122932,9.003977633251775,-77.40011048558549,0.0497820202003913,3.584819043854619,-1.214081715164178e-06,0.0453977564678815,8.105751288197159e-05,0.03714568832343954,26.063929480045203,13.027011082026174,33.31796908239966,0.3862688719594976,11.62243196503881,40.15742447879733,2506.639468946414,46751.6558551058,27973.320602915042,79.18425682349597,676824.3377722873,778.0754331796602,16.227816315742377,0.02801505923992111,20240924163742,1505,XXX0011,1
-8.784754612457296e-07,-0.00036243618653305273,0.031077151030656888,0.05130969237536502,0.05130969238288523,1.3485086517197618,14.568599316304038,-49.87857333851459,0.18054818211037765,15.963567463213279,8.015473021627978e-07,0.04207217346002508,-0.0002303490006884917,0.03135546355458422,24.809536386359603,13.06816447361932,33.31796908239966,0.4218579489833506,11.602463221631956,38.95901290597078,3038.405065699314,45329.62169309793,24917.72354227547,81.15003109394944,617401.1422912583,1000.1617322575858,19.145211569789577,-0.004706855103150661,20240924171133,1505,XXX0012,1
1.7066214887096545e-06,1.0380470585687543e-05,0.0357513334796911,0.055018153462098575,0.05501815348856763,1.286887474047025,12.790837510396743,-60.714308224746105,0.133813211041745,6.215351602476007,-1.1611947324362253e-06,0.045977760077142577,-9.310261319163827e-05,0.036317210373824245,25.59546057075935,13.018061019940546,33.31796908239966,0.44499711234911443,11.522319274573805,39.30293575379379,2607.0841222223735,42822.650330432305,27046.13744604899,86.90681802402939,658320.2032188522,888.9542597715814,19.592067663603927,0.014733232514721233,20240925162029,1505,XXX0012,1
-6.756916336944497e-07,-2.483656800005235e-05,0.029092578763057764,0.04252425788130595,0.04252425788667417,1.248250348531746,6.333562315405851,-158.67685238419932,0.052929108085818584,3.135720617915045,-2.9337634292680785e-07,0.03492953318342136,0.00010877652908041308,0.029423977105369852,26.34985321364019,12.969783905108152,33.31796908239966,0.4209694895307474,11.585399623480864,39.997872642178415,1445.5985270953884,28034.13227841868,18443.47617807273,128.28038958488386,480694.0940628977,1759.7931338596175,30.692600901762294,0.022047682355909592,20240925170059,1505,XXX0013,1
1.5755359028446593e-07,7.142150338746572e-06,0.03177654051989382,0.0463525086938018,0.04635250869406957,1.2475989553329878,5.548054257748768,-168.4776357775347,0.013602852612266281,2.9572369100861615,1.2713257283722002e-06,0.03785531533086824,1.8100903577064678e-05,0.03206475690467231,25.629294707304318,12.926780588474935,33.31796908239966,0.363243691519579,11.65881942048319,40.06523897319529,1411.0031159392868,32675.917953846372,18628.068778627134,115.11660084507896,519955.82900864084,1182.5189182397567,23.941188090016873,0.011323233803816456,20240926091937,1505,XXX0014,1
-4.982837501528768e-07,-1.1658231894504053e-05,0.034032049972269156,0.05059344917628676,0.0505934491787405,1.2538599104206896,6.079483116618824,-129.0860600840858,0.043479578486352,3.127087261960594,-1.4103744486629504e-06,0.04224112352468033,-8.634855387217101e-05,0.034527548721668556,25.3107469590697,12.912475109987803,33.31796908239966,0.3889885278284396,11.51913914382589,39.59722025244646,1605.8170947914878,36846.54802216663,19758.0197361774,106.7170544750605,577238.6606771061,941.1897516756325,21.095527130420514,0.0061921073670556685,20240926093029,1505,XXX0014,1
-1.4308204302557236e-07,0.00028891783082634834,0.027991010866020957,0.03985887137949112,0.03985887137974794,1.238467456112252,5.760960642072581,-197.80511183230658,-0.03142952454252839,2.886711177521925,-1.1670246929023136e-07,0.03346056680260914,0.00045517376454370305,0.027999006018175676,26.338735801341763,12.987990652900054,33.31796908239966,0.35260163767854624,11.572267766031171,40.18578924975181,1462.8940784831334,27773.835577313414,17680.584614679017,129.97495044291628,448788.17230001837,2211.3778584115744,33.7244145906174,0.021407368110910954,20240926100132,1505,XXX0015,1
-2.3716670378787656e-06,-0.00010125580238743055,0.02880487993682391,0.0418174410866405,0.04181744115389479,1.243154209799614,5.9663324056993705,-166.04220738388125,0.011290425663202135,2.9659115103820266,-7.336993405627173e-07,0.03528225650893841,-9.80415816815934e-05,0.02918179275148454,26.147794846438178,13.008747192802689,33.31796908239966,0.48244263354311767,11.549461889177147,39.841866401928804,1636.8814881952192,29842.403823124638,18561.154383449873,127.46034190054027,498001.4080481768,2196.8677729193428,33.22474868759121,0.01958015737401376,20240926101134,1505,XXX0015,1
-3.164670289948211e-06,0.00019112620096354942,0.03143403410143843,0.046194172641670146,0.04619417275007276,1.2561488147385387,6.88207942122668,-141.42969641279174,0.03682136211599492,3.353966480736403,-8.579535326521869e-07,0.03844339226236119,0.0001944530499237969,0.031530410166442285,25.96723961716191,12.99631377098154,33.31796908239966,0.48167911033984057,11.488949151963375,39.75677208906538,1660.4236628474202,34545.452173644786,20931.830063244517,113.74871437507332,529159.4849478874,1659.632689487147,27.367259949688982,0.018845717207662677,20240926102853,1505,XXX0016,1
5.048120684712738e-06,-8.100379301595917e-05,0.031754323703526634,0.048984303066905564,0.04898430332702483,1.2814579170480127,11.68963258472728,-81.4938137140214,0.14606189483547136,5.135707421080718,1.7498200941627656e-06,0.040281780202024976,-9.03346638417411e-05,0.032319390226771966,25.58172886001768,13.042326317450083,33.31796908239966,0.5155376763285965,11.662677363437533,39.742589703588145,2435.538194698683,39577.049591079325,23087.838380760164,94.55020997744523,568090.0822803212,1195.0325987339827,21.999606961596335,0.012929640666753834,20240926111117,1505,XXX0016,1
2.962807502325824e-06,0.000879438016976083,0.03084218137207835,0.04982911532330561,0.04982911541138894,1.3310508753912367,13.43399835395012,-58.33006029097444,-0.08455175584761736,12.007458307924852,9.88524640895921e-07,0.04164805590849845,0.001013370546547287,0.03135625283626647,24.931918622237603,12.993228505079584,33.31796908239966,0.468394747469547,11.436610695140919,38.53708693802297,2275.5225760176263,39927.87581701998,21568.84296909337,101.1015043467579,544909.0719017305,1268.5571967248734,23.194635900943457,-0.0014393351623803055,20240926114015,1505,XXX0017,1
3.8077501987585415e-06,4.711518194878278e-05,0.030521818530628003,0.04525126220552929,0.04525126236573434,1.2548239579017784,5.029913024585377,-179.63772033461413,-0.01438748278816462,3.0567489551332305,3.3730677413117813e-07,0.03745618596022575,3.376257745086883e-05,0.030915260708787407,26.237451908881905,12.96419538788447,33.31796908239966,0.5069290576052569,11.768574404440983,40.74599347610268,1984.9887862392488,30129.93733949642,20509.495049247438,113.66564858502045,505525.86590320664,1255.3285323757748,24.506202924745782,0.022197186183988218,20240926114654,1505,XXX0017,1
6.977430863317517e-07,0.0001923645211665974,0.036786592971292664,0.054238524194760836,0.05423852419924882,1.252680403389935,5.307514098953526,-139.09081091197316,0.00490044825752748,2.9880271681787267,-6.053235645438661e-08,0.04571156789823805,0.00020481074963050642,0.03708004237145986,26.380989405323596,12.909158274767174,33.31796908239966,0.3912518716228936,11.44688433110739,39.891504751099134,1881.6526276844534,37815.214347413406,25235.105796113025,95.18192165013367,652445.1684812452,729.8755930666713,17.68731750802077,0.0305609342897439,20240926130037,1505,XXX0018,1
-2.1090610091977695e-07,0.000541638989691636,0.041487908115494715,0.062434743824699344,0.06243474382505557,1.2592391484079852,7.669752960369847,-78.59098299161815,-0.012039751844892295,3.2550652005348857,-1.1801257090705164e-07,0.053028765683534325,0.0006706347117222116,0.042110519503273165,25.76961031629725,12.85734432087514,33.31796908239966,0.35260343642746494,11.476189419020907,39.60076584881577,2209.696077889785,44480.50721285344,26068.952672799685,83.30582589116925,810619.1856082302,439.8122947739171,14.427166152296072,0.01910373607708124,20240926130738,1505,XXX0018,1
-4.171940230728493e-07,9.240033047761887e-05,0.031805078405687484,0.04664315182957227,0.046643151831438044,1.2489771390353275,4.930374224617838,-172.7943210416954,0.008871019428670605,2.9845070564091705,6.675699516360505e-07,0.039556977537288186,0.00022406258923947844,0.03204392654860089,26.83318286329466,12.940851531083052,33.31796908239966,0.38989969242382383,11.427222199099388,39.98723585307049,1533.3186543582929,30182.580110514926,22182.502013043362,116.56730542695031,533496.7284829519,1314.5584179922787,24.924974849773815,0.03366371050328524,20240926132818,1505,XXX0019,1
1.6624929982578573e-06,0.0004653922686131207,0.031286109999791124,0.04698604048113205,0.046986040510543794,1.262502401282742,8.979152882142344,-105.91068485677322,0.034033845505738035,3.6823200277033705,-1.668621715578582e-06,0.038784611545920104,0.0005146135302300083,0.03191658980136787,26.392832686711255,12.989902244284217,33.31796908239966,0.4485639432549955,11.51829593670357,39.373847681179974,1934.3567414794702,34042.628054856716,23520.1888773572,98.49376973212587,503060.3950189735,1110.1434249736149,21.87378188829416,0.028242831425344787,20240926133532,1505,XXX0019,1
-1.2539669342617667e-06,0.00019612852447581548,0.028669079082825025,0.040925085493766514,0.040925085512977626,1.2375709899911083,5.5513624065227125,-206.98411579345805,-0.013486554621750264,2.8290613519401826,-6.274341777431353e-07,0.03447345442498575,0.00036969336551256963,0.028792928624481393,26.44796742644547,13.009609523526944,33.31796908239966,0.4450705454325794,11.60506606645832,40.664444759608564,1347.4695641264534,28329.50859627968,18800.607079275724,132.81001758173255,497465.41977165197,2461.5399621625097,35.865862965516044,0.02392168112380249,20240926151607,1505,XXX0020,1
-5.347821823129273e-09,0.00010302538930721371,0.02878972620897631,0.041515251722667235,0.041515251722667575,1.2418339607974886,4.734888648268295,-223.32143000202896,-0.03620636356713483,2.8808334906257653,1.1472126622469387e-07,0.03489758469304325,0.00016430065138822435,0.029099368421041428,26.409475059054483,13.007643737831682,33.31796908239966,0.34799088402775974,11.679522954317045,40.834633385335415,1422.1517366304724,29032.328044796777,19283.04835532988,124.14593549122674,484074.196011608,2039.9529242027859,32.39280216162681,0.023891753349141048,20240926152510,1505,XXX0020,1
-4.430535841397076e-07,8.525818379933464e-05,0.03529716402416218,0.05201535639095818,0.05201535639284509,1.2500255451594533,4.097912341737588,-166.77843333715197,-0.0011837969580815726,2.9714918487235846,-2.1847341635633006e-06,0.04236696756376353,9.123414313955406e-05,0.03548023464871838,26.652661738461266,12.978329488053244,33.31796908239966,0.3944285427803693,11.709807920599316,40.55098567579067,2186.7471328916117,38732.62973494749,26202.105050094113,93.38414129008144,644063.6482955308,963.6739133929419,19.464080869958575,0.03779824651060741,20240926154209,1505,XXX0010,1
1.6651380265912758e-06,0.00017064425544432548,0.02859252502456753,0.04353707547493824,0.043537075506781035,1.2776573679670609,12.836204581515371,-81.88467518702352,-0.08933247493263022,6.51511105884055,-2.6806098902508678e-06,0.03636789952417675,9.923873437807707e-05,0.029023081272921993,26.284116389020568,13.070952703872715,33.31796908239966,0.4770075355383947,11.649468157506194,40.18933484612111,1927.944841915887,33026.55486486082,21291.74785431548,107.60734911636814,496838.7679404869,1750.0135816246434,29.20710961048514,0.024618275509301943,20240926155627,1505,XXX0010,1
-4.281704474981228e-06,0.0001592108586739253,0.0285496421527874,0.040871744511883544,0.04087174473615821,1.2382025788201967,5.373241408223005,-212.2302677683218,-0.0040101818738755065,2.874030798861998,3.2890372964529364e-07,0.034455086527265644,0.0002862987002402911,0.028701775777273678,27.154155935650156,13.050541242935758,33.31796908239966,0.5278302526803013,11.606741362311224,41.125372287618774,1633.3598120288189,27798.13632898656,20336.032398654537,125.73201724163185,467056.49851555494,2289.9766567043866,34.24321393071985,0.03652086069952708,20240926160349,1505,XXX0010,1
-1.8477355401693164e-07,-0.00015892952860755913,0.03958418644179759,0.059622518828111,0.059622518828397315,1.2621395390430685,4.542791378837132,-121.84802810611879,-0.002964753606610075,3.199329788009443,3.0010130193975775e-07,0.04913018301012193,-0.0001167724924227813,0.03979365212014273,26.938101031400475,13.093857126155076,33.31796908239966,0.34790452195950733,11.46111281531568,40.82399659622749,2326.971112788173,51365.392639780635,34719.741154647025,69.73297619157385,734660.8171420218,684.0488376954604,14.940167594295566,0.0583775337593441,20240926165619,1505,XXX0006,1
5.740858431475851e-06,9.537201831793596e-05,0.04019881334958602,0.06015712372518465,0.060157123999112765,1.2539874432226543,5.663874076485122,-113.40187484903305,-0.005149458351825332,3.0624869611455416,-9.180622108543547e-07,0.04924010718854386,-2.5287080210360923e-05,0.04050614216615039,26.86905736450248,13.048164396421326,33.31796908239966,0.5018669228916117,11.679630541778925,41.16791944405049,2743.142632588983,48626.21931377407,33649.48393315825,67.21367259674464,749932.2909408134,459.58503453936254,12.504997102950787,0.05413898354323735,20240926170335,1505,XXX0006,1
-2.485582317061667e-06,0.00022352409021831254,0.027033130235464966,0.03941419327365726,0.03941419335203155,1.2635895275782394,15.492191925415563,-85.18402126139732,0.18172418850190306,7.0951442754500444,2.791774025997639e-07,0.03319301550911726,0.00011135596671978016,0.02697784224509229,25.652482313726818,13.116400517147408,33.31796908239966,0.5035900324117867,11.453213492704345,39.891504751099134,1841.0795364696735,31661.69196864872,18010.20541465754,121.70004507615137,461704.71622179495,2986.423092998712,40.264548625253624,0.011471608106316082,20241007164947,1505,XXX0001,1
-7.297425411998782e-07,0.000158917864020673,0.02915825218896283,0.04378481717437701,0.04378481718045816,1.275129812366524,13.690967632682545,-85.30148589792219,0.2912854820797985,7.082721147091234,-9.288244551925107e-07,0.03662354687357452,0.00017554893795738234,0.029373205944501237,25.246689704516886,13.07806891341487,33.31796908239966,0.42954730414341225,11.401374373914885,39.16465749539072,1857.918122412185,35673.82884052186,19677.329437043212,110.13610869800931,484394.79277311405,2006.169600833542,31.267246859867228,0.004838227895410637,20241008090842,1505,XXX0002,1
7.359032368428337e-07,0.00023916996573963064,0.025271352777122943,0.039373453518897615,0.03937345352577475,1.3338177039870138,15.756297821975204,-70.81702807305416,0.30960224840043044,20.052741982554036,6.556901590396928e-07,0.03295546589089615,0.0003785238607894919,0.025180039905463233,24.436838420264383,13.046081017114195,33.31796908239966,0.4314711180295184,11.474797147652431,38.74273152744291,2075.933218437872,32088.862834052652,14896.882600491783,124.18684411131449,413297.22417627135,2516.514359367464,36.604555719154654,-0.009374900401647715,20241008100500,1505,XXX0003,1
2.045526020369336e-06,0.0007870707568863123,0.02536079985142303,0.04188622672472321,0.04188622677467014,1.4037750070345527,19.00045758247685,-53.124803643824244,0.34231587364159893,43.41056567885293,-1.3183990757952228e-06,0.034745029389396026,0.0011012005959283955,0.02513162411877547,23.856639501473413,13.055682510148708,33.31796908239966,0.475311099733229,11.415684147833513,38.02297546447312,2422.0311049614406,36398.62112194983,15718.564180241996,116.21960454331,428317.91376565467,2397.8254212235183,34.20686669010702,-0.021192329808461117,20241008101250,1505,XXX0003,1
2.377798824359277e-06,0.0003549367644116309,0.025651088991181743,0.03619345490911232,0.036193454987219355,1.2358933897487583,8.398751024880434,-146.4081153876907,-0.006207898177164322,3.2190245521709264,-3.7827606698416355e-07,0.03087792405973684,0.0005121498731470305,0.025695850166989536,27.474612418777976,13.091528226023613,33.31796908239966,0.5095446579430736,11.386206445910593,41.35583605162388,1023.2921231425762,24143.731623978172,17345.11667506699,151.6878507259629,412764.4136028233,3961.5268703652246,48.98418518826295,0.03583370413694323,20241008111203,1505,XXX0004,1
1.9619225902374104e-06,0.00017193734495947162,0.028078187208144267,0.04447376927765769,0.044473769320931965,1.3220031042858955,12.471249839568399,-72.79460760002826,0.3270728735207931,11.3550511465075,4.6160389380330306e-07,0.037588696078456614,0.0002920231612092319,0.02858965661296896,24.85978935500083,13.073674936080394,33.31796908239966,0.4752412844520181,11.291388691886176,38.89164657495391,2332.5697666916853,38243.53742653935,18759.69431993904,108.70267326183061,517368.2638173791,2101.995143208716,31.10791924635531,-0.002795967882616213,20241008112919,1505,XXX0004,1
-1.7568003449861774e-07,0.00031148582488813373,0.0282151109917057,0.04444447380205367,0.04444447380240089,1.3135482674886765,13.98717071610222,-69.41623073263318,0.3023073179631183,9.915105815100993,2.9393049807538794e-07,0.03743357486008177,0.0005632269969669628,0.028329688682706956,24.308941060914105,13.032976617696072,33.31796908239966,0.3758273947685402,11.23366175335404,38.07970500638207,2481.6067644352515,38692.792376045065,17507.68858194154,108.05983704410751,515711.23976068094,1932.4768081317425,29.34717231930977,-0.013767834346201968,20241008120533,1505,XXX0005,1
4.665879483151455e-06,0.0002957471130095969,0.029179919724436898,0.04478876416693821,0.044788764409972724,1.2882625154470895,11.94333498180723,-82.50786554346253,0.11886455602989175,6.363859031408903,2.544009119508296e-07,0.03777436480173587,0.00027062030110415214,0.029340854494652072,24.95216409593465,13.09496993401098,33.31796908239966,0.5243590380856958,11.4189628474651,39.11501914622039,2513.900603998234,39016.903902304555,19566.1576049914,100.46113374220457,499441.0088189272,1749.3401342470004,27.605867944331525,-0.000957929093362135,20241008125648,1505,XXX0005,1
-6.089574923605849e-06,-0.000297606738966972,0.028989086244391022,0.04370782882873221,0.043707829252945946,1.2663081127591418,7.3791398915193795,-140.18101684374693,0.08569089737460896,3.840200554715457,-4.169891734798876e-07,0.03748523948542886,-0.0002473725931602233,0.029411143140057577,25.86554568512411,13.11354023686835,33.31796908239966,0.5506949853051721,11.243736032788357,39.83122961282088,1883.9699661055834,36897.39924570226,20144.790273831364,105.94511211712108,496110.4984036309,2023.4207488112784,30.63668011866126,0.01739591463200907,20241008144931,1505,XXX0006,1
